source_collection,doc_id,doc_timestamp,sample_index,node_id,sample_ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,processed_at
node_data_0v3,node_1_1775453405,2026-04-06T05:29:14.000Z,2,node_1,2026-04-06T05:28:14.000Z,8444332,35.58832,44.98499,0,13.45754,85.16032,0.914,-0.060018,60,
node_data_0v3,node_1_1775453405,2026-04-06T05:29:14.000Z,3,node_1,2026-04-06T05:29:14.000Z,8504332,35.62498,45.75666,0,13.45537,86.29049,0.913521,-0.061035,60,
node_data_0v3,node_1_1775453655,2026-04-06T05:34:14.000Z,0,node_1,2026-04-06T05:30:14.000Z,8564332,35.69332,45.31667,0,13.454,85.79813,0.914833,-0.060018,60,
node_data_0v3,node_1_1775453655,2026-04-06T05:34:14.000Z,1,node_1,2026-04-06T05:31:14.000Z,8624333,35.63666,45.275,0,13.4521,85.90393,0.915521,-0.066121,60,
node_data_0v3,node_1_1775453655,2026-04-06T05:34:14.000Z,2,node_1,2026-04-06T05:32:14.000Z,8684332,35.59832,46.48665,0,13.45052,86.39831,0.911646,-0.067139,60,
node_data_0v3,node_1_1775453655,2026-04-06T05:34:14.000Z,3,node_1,2026-04-06T05:33:14.000Z,8744332,35.67332,46.04833,0,13.44806,87.77771,0.912979,-0.061035,60,
node_data_0v3,node_1_1775453655,2026-04-06T05:34:14.000Z,4,node_1,2026-04-06T05:34:14.000Z,8804332,35.71333,45.67331,0,13.44704,86.81234,0.912958,-0.056966,60,
node_data_0v3,node_1_1775453715,2026-04-06T05:35:14.000Z,0,node_1,2026-04-06T05:35:14.000Z,8864332,35.78669,45.245,0,13.44377,89.3392,0.911792,-0.06307,60,
node_data_0v3,node_1_1775454005,2026-04-06T05:39:14.000Z,0,node_1,2026-04-06T05:36:14.000Z,8924332,35.77501,45.45833,0,13.44323,88.82954,0.913167,-0.064087,60,
node_data_0v3,node_1_1775454005,2026-04-06T05:39:14.000Z,1,node_1,2026-04-06T05:37:14.000Z,8984332,35.75332,45.42665,0,13.44169,86.46139,0.913229,-0.062052,60,
node_data_0v3,node_1_1775454005,2026-04-06T05:39:14.000Z,2,node_1,2026-04-06T05:38:14.000Z,9044331,35.72332,45.49168,0,13.43973,88.54675,0.913562,-0.059001,60,
node_data_0v3,node_1_1775454005,2026-04-06T05:39:14.000Z,3,node_1,2026-04-06T05:39:14.000Z,9104332,35.78001,45.30833,0,13.43852,86.8927,0.915937,-0.064087,60,
node_data_0v3,node_1_1775454255,2026-04-06T05:44:14.000Z,0,node_1,2026-04-06T05:40:14.000Z,9164332,35.83834,45.16167,0,13.4364,90.2242,0.914479,-0.06307,60,
node_data_0v3,node_1_1775454255,2026-04-06T05:44:14.000Z,1,node_1,2026-04-06T05:41:14.000Z,9224332,35.89668,44.97334,0,13.43567,85.88766,0.914187,-0.062052,60,
node_data_0v3,node_1_1775454255,2026-04-06T05:44:14.000Z,2,node_1,2026-04-06T05:42:14.000Z,9284332,35.92334,45.62666,0,13.43379,86.52954,0.914208,-0.064087,60,
node_data_0v3,node_1_1775454255,2026-04-06T05:44:14.000Z,3,node_1,2026-04-06T05:43:14.000Z,9344332,35.915,45.58167,0,13.43286,87.15006,0.915854,-0.056966,60,
node_data_0v3,node_1_1775454255,2026-04-06T05:44:14.000Z,4,node_1,2026-04-06T05:44:14.000Z,9404332,35.95501,45.26165,0,13.43135,87.80212,0.914396,-0.064087,60,
node_data_0v3,node_1_1775454315,2026-04-06T05:45:14.000Z,0,node_1,2026-04-06T05:45:14.000Z,9464332,35.95667,44.46835,0,13.42921,87.79195,0.91425,-0.059001,60,
node_data_0v3,node_1_1775454605,2026-04-06T05:49:14.000Z,0,node_1,2026-04-06T05:46:14.000Z,9524332,35.94001,45.20667,0,13.42637,89.68404,0.913125,-0.056966,60,
node_data_0v3,node_1_1775454605,2026-04-06T05:49:14.000Z,1,node_1,2026-04-06T05:47:14.000Z,9584331,35.95167,45.15502,0,13.42694,84.89278,0.912646,-0.065104,60,
node_data_0v3,node_1_1775454605,2026-04-06T05:49:14.000Z,2,node_1,2026-04-06T05:48:14.000Z,9644332,35.975,45.80166,0,13.42498,85.51839,0.913229,-0.064087,60,
node_data_0v3,node_1_1775454605,2026-04-06T05:49:14.000Z,3,node_1,2026-04-06T05:49:14.000Z,9704332,36.06166,46.1,0,13.42389,88.0015,0.913396,-0.059001,60,
node_data_0v3,node_1_1775454855,2026-04-06T05:54:14.000Z,0,node_1,2026-04-06T05:50:14.000Z,9764332,36.14999,45.68167,0,13.4216,86.95577,0.914104,-0.061035,60,
node_data_0v3,node_1_1775454855,2026-04-06T05:54:14.000Z,1,node_1,2026-04-06T05:51:14.000Z,9824333,36.18165,44.805,0,13.42062,86.40442,0.913708,-0.060018,60,
node_data_0v3,node_1_1775454855,2026-04-06T05:54:14.000Z,2,node_1,2026-04-06T05:52:14.000Z,9884332,36.15832,44.48999,0,13.41969,84.84396,0.913813,-0.06307,60,
node_data_0v3,node_1_1775454855,2026-04-06T05:54:14.000Z,3,node_1,2026-04-06T05:53:14.000Z,9944331,36.16832,44.98334,0,13.41756,86.99645,0.912792,-0.060018,60,
node_data_0v3,node_1_1775454855,2026-04-06T05:54:14.000Z,4,node_1,2026-04-06T05:54:14.000Z,10004332,36.17832,43.07666,0,13.41708,84.96805,0.913833,-0.061035,60,
node_data_0v3,node_1_1775454915,2026-04-06T05:55:14.000Z,0,node_1,2026-04-06T05:55:14.000Z,10064332,36.15332,42.76667,0,13.41339,90.67484,0.913312,-0.067139,60,
node_data_0v3,node_1_1775455205,2026-04-06T05:59:14.000Z,0,node_1,2026-04-06T05:56:14.000Z,10124332,36.07166,43.93834,0,13.41333,87.79297,0.913708,-0.059001,60,
node_data_0v3,node_1_1775455205,2026-04-06T05:59:14.000Z,1,node_1,2026-04-06T05:57:14.000Z,10184332,36.09832,44.63335,0,13.41052,89.88851,0.913437,-0.057983,60,
node_data_0v3,node_1_1775455205,2026-04-06T05:59:14.000Z,2,node_1,2026-04-06T05:58:14.000Z,10244332,36.12831,43.81834,0,13.41131,86.76554,0.914167,-0.065104,60,
node_data_0v3,node_1_1775455205,2026-04-06T05:59:14.000Z,3,node_1,2026-04-06T05:59:14.000Z,10304332,36.19999,44.58167,0,13.40873,87.43693,0.914063,-0.061035,60,
node_data_0v3,node_1_1775455455,2026-04-06T06:04:14.000Z,0,node_1,2026-04-06T06:00:14.000Z,10364332,36.27169,44.495,0,13.40702,90.65856,0.914104,-0.059001,60,
node_data_0v3,node_1_1775455455,2026-04-06T06:04:14.000Z,1,node_1,2026-04-06T06:01:14.000Z,10424331,36.34835,42.81501,0,13.40633,87.24365,0.913333,-0.064087,60,
node_data_0v3,node_1_1775455455,2026-04-06T06:04:14.000Z,2,node_1,2026-04-06T06:02:14.000Z,10484331,36.37168,42.98,0,13.40554,85.01688,0.912166,-0.062052,60,
node_data_0v3,node_1_1775455455,2026-04-06T06:04:14.000Z,3,node_1,2026-04-06T06:03:14.000Z,10544331,36.43501,43.96167,0,13.40413,86.2803,0.914416,-0.056966,60,
node_data_0v3,node_1_1775455455,2026-04-06T06:04:14.000Z,4,node_1,2026-04-06T06:04:14.000Z,10604332,36.46333,44.04,0,13.40283,88.73901,0.913333,-0.062052,60,
node_data_0v3,node_1_1775455515,2026-04-06T06:05:14.000Z,0,node_1,2026-04-06T06:05:14.000Z,10664332,36.48167,43.555,0,13.40125,87.67699,0.913479,-0.060018,60,
node_data_0v3,node_1_1775455804,2026-04-06T06:09:13.000Z,0,node_1,2026-04-06T06:06:14.000Z,10724331,36.53166,44.28166,0,13.40025,87.76652,0.912708,-0.065104,60,
node_data_0v3,node_1_1775455804,2026-04-06T06:09:13.000Z,1,node_1,2026-04-06T06:07:14.000Z,10784332,36.53666,43.33,0,13.39888,85.64961,0.913604,-0.054932,60,
node_data_0v3,node_1_1775455804,2026-04-06T06:09:13.000Z,2,node_1,2026-04-06T06:08:13.000Z,10844331,36.515,43.13167,0,13.39612,88.99435,0.913875,-0.061035,60,
node_data_0v3,node_1_1775455804,2026-04-06T06:09:13.000Z,3,node_1,2026-04-06T06:09:13.000Z,10904331,36.45334,43.34502,0,13.39598,88.0778,0.913562,-0.060018,60,
node_data_0v3,node_1_1775456054,2026-04-06T06:14:13.000Z,0,node_1,2026-04-06T06:10:13.000Z,10964332,36.46,44.61167,0,13.39396,90.14383,0.912916,-0.062052,60,
node_data_0v3,node_1_1775456054,2026-04-06T06:14:13.000Z,1,node_1,2026-04-06T06:11:13.000Z,11024331,36.505,44.32667,0,13.39371,85.23254,0.913042,-0.054932,60,
node_data_0v3,node_1_1775456054,2026-04-06T06:14:13.000Z,2,node_1,2026-04-06T06:12:13.000Z,11084332,36.53499,44.125,0,13.392,87.95776,0.912833,-0.062052,60,
node_data_0v3,node_1_1775456054,2026-04-06T06:14:13.000Z,3,node_1,2026-04-06T06:13:13.000Z,11144332,36.48,42.72667,0,13.39165,84.65169,0.914416,-0.064087,60,
node_data_0v3,node_1_1775456054,2026-04-06T06:14:13.000Z,4,node_1,2026-04-06T06:14:13.000Z,11204332,36.39001,42.94333,0,13.39006,86.7045,0.914833,-0.064087,60,
node_data_0v3,node_1_1775456114,2026-04-06T06:15:13.000Z,0,node_1,2026-04-06T06:15:13.000Z,11264332,36.36835,43.5,0,13.389,88.99027,0.914417,-0.065104,60,
node_data_0v3,node_1_1775456404,2026-04-06T06:19:13.000Z,0,node_1,2026-04-06T06:16:13.000Z,11324332,36.27667,42.96334,0,13.38684,86.42374,0.914437,-0.061035,60,
node_data_0v3,node_1_1775456404,2026-04-06T06:19:13.000Z,1,node_1,2026-04-06T06:17:13.000Z,11384332,36.22666,42.76833,0,13.38513,91.12549,0.914125,-0.060018,60,
node_data_0v3,node_1_1775456404,2026-04-06T06:19:13.000Z,2,node_1,2026-04-06T06:18:13.000Z,11444332,36.23334,43.79333,0,13.38463,86.78996,0.91475,-0.064087,60,
node_data_0v3,node_1_1775456404,2026-04-06T06:19:13.000Z,3,node_1,2026-04-06T06:19:13.000Z,11504332,36.28168,43.66832,0,13.384,88.78377,0.914667,-0.060018,60,
node_data_0v3,node_1_1775456654,2026-04-06T06:24:13.000Z,0,node_1,2026-04-06T06:20:13.000Z,11564331,36.34501,43.24666,0,13.38277,86.5041,0.914646,-0.061035,60,
node_data_0v3,node_1_1775456654,2026-04-06T06:24:13.000Z,1,node_1,2026-04-06T06:21:13.000Z,11624331,36.25331,42.92,0,13.38142,87.77465,0.915021,-0.060018,60,
node_data_0v3,node_1_1775456654,2026-04-06T06:24:13.000Z,2,node_1,2026-04-06T06:22:13.000Z,11684332,36.14999,43.58669,0,13.38046,86.64551,0.915583,-0.064087,60,
node_data_0v3,node_1_1775456654,2026-04-06T06:24:13.000Z,3,node_1,2026-04-06T06:23:13.000Z,11744332,36.12999,44.21833,0,13.37921,88.39925,0.915021,-0.06307,60,
node_data_0v3,node_1_1775456654,2026-04-06T06:24:13.000Z,4,node_1,2026-04-06T06:24:13.000Z,11804333,36.12999,44.63499,0,13.3785,86.15824,0.915354,-0.068156,60,
node_data_0v3,node_1_1775456714,2026-04-06T06:25:13.000Z,0,node_1,2026-04-06T06:25:13.000Z,11864332,36.17498,45.14333,0,13.37627,89.46431,0.914771,-0.06307,60,
node_data_0v3,node_1_1775457004,2026-04-06T06:29:13.000Z,0,node_1,2026-04-06T06:26:13.000Z,11924331,36.21833,44.145,0,13.37502,91.23129,0.915125,-0.067139,60,
node_data_0v3,node_1_1775457004,2026-04-06T06:29:13.000Z,1,node_1,2026-04-06T06:27:13.000Z,11984332,36.20498,43.58833,0,13.375,85.94157,0.915146,-0.059001,60,
node_data_0v3,node_1_1775457004,2026-04-06T06:29:13.000Z,2,node_1,2026-04-06T06:28:13.000Z,12044332,36.19833,43.48001,0,13.37348,86.14196,0.915021,-0.060018,60,
node_data_0v3,node_1_1775457004,2026-04-06T06:29:13.000Z,3,node_1,2026-04-06T06:29:13.000Z,12104332,36.20498,43.99001,0,13.37352,84.847,0.915667,-0.065104,60,
node_data_0v3,node_1_1775457254,2026-04-06T06:34:13.000Z,0,node_1,2026-04-06T06:30:13.000Z,12164332,36.23167,44.28168,0,13.37181,87.82144,0.915437,-0.055949,60,
node_data_0v3,node_1_1775457254,2026-04-06T06:34:13.000Z,1,node_1,2026-04-06T06:31:13.000Z,12224332,36.26835,43.60834,0,13.37046,88.0544,0.915375,-0.061035,60,
node_data_0v3,node_1_1775457254,2026-04-06T06:34:13.000Z,2,node_1,2026-04-06T06:32:13.000Z,12284333,36.25166,43.43833,0,13.36898,89.53451,0.916,-0.060018,60,
node_data_0v3,node_1_1775457254,2026-04-06T06:34:13.000Z,3,node_1,2026-04-06T06:33:13.000Z,12344332,36.26501,43.65834,0,13.36846,85.90088,0.915916,-0.065104,60,
node_data_0v3,node_1_1775457254,2026-04-06T06:34:13.000Z,4,node_1,2026-04-06T06:34:13.000Z,12404332,36.25167,43.11333,0,13.36633,90.27608,0.915833,-0.061035,60,
node_data_0v3,node_1_1775457314,2026-04-06T06:35:13.000Z,0,node_1,2026-04-06T06:35:13.000Z,12464332,36.25834,43.75168,0,13.36604,89.02893,0.915958,-0.057983,60,
node_data_0v3,node_1_1775457604,2026-04-06T06:39:13.000Z,0,node_1,2026-04-06T06:36:13.000Z,12524332,36.25668,43.80835,0,13.36462,89.10116,0.91525,-0.059001,60,
node_data_0v3,node_1_1775457604,2026-04-06T06:39:13.000Z,1,node_1,2026-04-06T06:37:13.000Z,12584332,36.24001,44.68999,0,13.36362,87.35757,0.913146,-0.062052,60,
node_data_0v3,node_1_1775457604,2026-04-06T06:39:13.000Z,2,node_1,2026-04-06T06:38:13.000Z,12644332,36.27,43.47834,0,13.36319,86.11144,0.915604,-0.06307,60,
node_data_0v3,node_1_1775457604,2026-04-06T06:39:13.000Z,3,node_1,2026-04-06T06:39:13.000Z,12704331,36.26334,43.68666,0,13.36231,86.77877,0.915333,-0.06307,60,
node_data_0v3,node_1_1775457854,2026-04-06T06:44:13.000Z,0,node_1,2026-04-06T06:40:13.000Z,12764333,36.27,43.08833,0,13.36071,88.3962,0.91525,-0.059001,60,
node_data_0v3,node_1_1775457854,2026-04-06T06:44:13.000Z,1,node_1,2026-04-06T06:41:13.000Z,12824332,36.255,43.09999,0,13.36035,86.7106,0.915771,-0.059001,60,
node_data_0v3,node_1_1775457854,2026-04-06T06:44:13.000Z,2,node_1,2026-04-06T06:42:13.000Z,12884332,36.29168,43.59835,0,13.35944,85.64351,0.915896,-0.059001,60,
node_data_0v3,node_1_1775457854,2026-04-06T06:44:13.000Z,3,node_1,2026-04-06T06:43:13.000Z,12944332,36.32169,42.82667,0,13.35941,85.60485,0.915167,-0.059001,60,
node_data_0v3,node_1_1775457854,2026-04-06T06:44:13.000Z,4,node_1,2026-04-06T06:44:13.000Z,13004332,36.35668,42.91167,0,13.35708,87.1053,0.915729,-0.056966,60,
node_data_0v3,node_1_1775457914,2026-04-06T06:45:13.000Z,0,node_1,2026-04-06T06:45:13.000Z,13064331,36.35834,42.37835,0,13.35554,90.38085,0.915583,-0.06307,60,
node_data_0v3,node_1_1775458204,2026-04-06T06:49:13.000Z,0,node_1,2026-04-06T06:46:13.000Z,13124332,36.34002,42.73833,0,13.35494,88.20394,0.916146,-0.061035,60,
node_data_0v3,node_1_1775458204,2026-04-06T06:49:13.000Z,1,node_1,2026-04-06T06:47:13.000Z,13184331,36.36834,43.01833,0,13.3549,87.14395,0.915729,-0.066121,60,
node_data_0v3,node_1_1775458204,2026-04-06T06:49:13.000Z,2,node_1,2026-04-06T06:48:13.000Z,13244332,36.36001,41.94168,0,13.35383,85.06063,0.915125,-0.056966,60,
node_data_0v3,node_1_1775458204,2026-04-06T06:49:13.000Z,3,node_1,2026-04-06T06:49:13.000Z,13304332,36.39835,41.61834,0,13.35256,86.44613,0.915812,-0.064087,60,
node_data_0v3,node_1_1775458454,2026-04-06T06:54:13.000Z,0,node_1,2026-04-06T06:50:13.000Z,13364332,36.42834,42.09333,0,13.35162,87.54578,0.914896,-0.062052,60,
node_data_0v3,node_1_1775458454,2026-04-06T06:54:13.000Z,1,node_1,2026-04-06T06:51:13.000Z,13424332,36.43667,41.90834,0,13.35031,88.19987,0.915625,-0.061035,60,
node_data_0v3,node_1_1775458454,2026-04-06T06:54:13.000Z,2,node_1,2026-04-06T06:52:13.000Z,13484331,36.48167,42.58001,0,13.35002,87.55289,0.915292,-0.062052,60,
node_data_0v3,node_1_1775458454,2026-04-06T06:54:13.000Z,3,node_1,2026-04-06T06:53:13.000Z,13544332,36.535,42.71334,0,13.34796,87.57223,0.915854,-0.066121,60,
node_data_0v3,node_1_1775458454,2026-04-06T06:54:13.000Z,4,node_1,2026-04-06T06:54:13.000Z,13604332,36.51333,41.96334,0,13.34865,86.97916,0.916896,-0.059001,60,
node_data_0v3,node_1_1775458514,2026-04-06T06:55:13.000Z,0,node_1,2026-04-06T06:55:13.000Z,13664331,36.48667,42.05166,0,13.34787,86.32405,0.915958,-0.067139,60,
node_data_0v3,node_1_1775458804,2026-04-06T06:59:13.000Z,0,node_1,2026-04-06T06:56:13.000Z,13724332,36.46167,43.02167,0,13.34621,90.12552,0.915958,-0.064087,60,
node_data_0v3,node_1_1775458804,2026-04-06T06:59:13.000Z,1,node_1,2026-04-06T06:57:13.000Z,13784332,36.49,42.48667,0,13.34502,87.02698,0.916646,-0.062052,60,
node_data_0v3,node_1_1775458804,2026-04-06T06:59:13.000Z,2,node_1,2026-04-06T06:58:13.000Z,13844332,36.49,42.205,0,13.34343,90.48869,0.916291,-0.057983,60,
node_data_0v3,node_1_1775458804,2026-04-06T06:59:13.000Z,3,node_1,2026-04-06T06:59:13.000Z,13904332,36.50666,42.74,0,13.34421,86.11349,0.916604,-0.057983,60,
node_data_0v3,node_1_1775459054,2026-04-06T07:04:13.000Z,0,node_1,2026-04-06T07:00:13.000Z,13964332,36.53499,42.34666,0,13.34239,89.81832,0.917042,-0.061035,60,
node_data_0v3,node_1_1775459054,2026-04-06T07:04:13.000Z,1,node_1,2026-04-06T07:01:13.000Z,14024333,36.53666,41.80667,0,13.34296,84.39127,0.916917,-0.06307,60,
node_data_0v3,node_1_1775459054,2026-04-06T07:04:13.000Z,2,node_1,2026-04-06T07:02:13.000Z,14084332,36.48,41.535,0,13.34179,87.16939,0.918396,-0.057983,60,
node_data_0v3,node_1_1775459054,2026-04-06T07:04:13.000Z,3,node_1,2026-04-06T07:03:13.000Z,14144332,36.47834,42.32167,0,13.34096,87.30163,0.914646,-0.06307,60,
node_data_0v3,node_1_1775459054,2026-04-06T07:04:13.000Z,4,node_1,2026-04-06T07:04:13.000Z,14204332,36.46833,42.83499,0,13.34032,87.79907,0.916458,-0.061035,60,
node_data_0v3,node_1_1775459114,2026-04-06T07:05:13.000Z,0,node_1,2026-04-06T07:05:13.000Z,14264332,36.55666,43.49667,0,13.33827,90.41138,0.916083,-0.066121,60,
node_data_0v3,node_1_1775459404,2026-04-06T07:09:13.000Z,0,node_1,2026-04-06T07:06:13.000Z,14324331,36.63665,42.99833,0,13.33778,89.57824,0.916021,-0.061035,60,
node_data_0v3,node_1_1775459404,2026-04-06T07:09:13.000Z,1,node_1,2026-04-06T07:07:13.000Z,14384332,36.64998,43.085,0,13.33769,86.67908,0.915916,-0.06307,60,
node_data_0v3,node_1_1775459404,2026-04-06T07:09:13.000Z,2,node_1,2026-04-06T07:08:13.000Z,14444332,36.74001,42.93167,0,13.33619,87.05444,0.917687,-0.064087,60,
node_data_0v3,node_1_1775459404,2026-04-06T07:09:13.000Z,3,node_1,2026-04-06T07:09:13.000Z,14504332,36.73833,42.52,0,13.3349,90.85794,0.915042,-0.060018,60,
node_data_0v3,node_1_1775459654,2026-04-06T07:14:13.000Z,0,node_1,2026-04-06T07:10:13.000Z,14564332,36.80001,42.615,0,13.33352,92.93925,0.918229,-0.060018,60,
node_data_0v3,node_1_1775459654,2026-04-06T07:14:13.000Z,1,node_1,2026-04-06T07:11:13.000Z,14624333,36.85168,42.01167,0,13.33431,87.39217,0.91675,-0.06307,60,
node_data_0v3,node_1_1775459654,2026-04-06T07:14:13.000Z,2,node_1,2026-04-06T07:12:13.000Z,14684332,36.80334,41.36334,0,13.33386,86.51022,0.916146,-0.065104,60,
node_data_0v3,node_1_1775459654,2026-04-06T07:14:13.000Z,3,node_1,2026-04-06T07:13:13.000Z,14744332,36.73166,41.97501,0,13.33335,87.00154,0.916021,-0.056966,60,
node_data_0v3,node_1_1775459654,2026-04-06T07:14:13.000Z,4,node_1,2026-04-06T07:14:13.000Z,14804332,36.69166,42.22833,0,13.33212,87.12057,0.916125,-0.061035,60,
node_data_0v3,node_1_1775459714,2026-04-06T07:15:13.000Z,0,node_1,2026-04-06T07:15:13.000Z,14864331,36.69666,42.20501,0,13.33048,92.14579,0.91575,-0.065104,60,
node_data_0v3,node_1_1775460004,2026-04-06T07:19:13.000Z,0,node_1,2026-04-06T07:16:13.000Z,14924332,36.74334,41.41334,0,13.33056,89.53247,0.915792,-0.06307,60,
node_data_0v3,node_1_1775460004,2026-04-06T07:19:13.000Z,1,node_1,2026-04-06T07:17:13.000Z,14984332,36.75166,41.785,0,13.32971,88.68103,0.915562,-0.061035,60,
node_data_0v3,node_1_1775460004,2026-04-06T07:19:13.000Z,2,node_1,2026-04-06T07:18:13.000Z,15044332,36.71499,41.26,0,13.32908,88.14697,0.915958,-0.064087,60,
node_data_0v3,node_1_1775460004,2026-04-06T07:19:13.000Z,3,node_1,2026-04-06T07:19:13.000Z,15104331,36.66998,42.505,0,13.32827,88.87125,0.914916,-0.062052,60,
node_data_0v3,node_1_1775460254,2026-04-06T07:24:13.000Z,0,node_1,2026-04-06T07:20:13.000Z,15164332,36.67165,42.65001,0,13.32737,88.95975,0.915792,-0.064087,60,
node_data_0v3,node_1_1775460254,2026-04-06T07:24:13.000Z,1,node_1,2026-04-06T07:21:13.000Z,15224332,36.675,41.78667,0,13.32727,87.05038,0.915396,-0.060018,60,
node_data_0v3,node_1_1775460254,2026-04-06T07:24:13.000Z,2,node_1,2026-04-06T07:22:13.000Z,15284331,36.63166,41.89999,0,13.32727,87.27315,0.916125,-0.061035,60,
node_data_0v3,node_1_1775460254,2026-04-06T07:24:13.000Z,3,node_1,2026-04-06T07:23:13.000Z,15344332,36.60332,42.06834,0,13.32602,87.66276,0.915917,-0.060018,60,
node_data_0v3,node_1_1775460254,2026-04-06T07:24:13.000Z,4,node_1,2026-04-06T07:24:13.000Z,15404332,36.64664,42.60833,0,13.3259,87.8774,0.915792,-0.062052,60,
node_data_0v3,node_1_1775460314,2026-04-06T07:25:13.000Z,0,node_1,2026-04-06T07:25:13.000Z,15464332,36.71498,42.58499,0,13.32473,88.41552,0.916041,-0.059001,60,
node_data_0v3,node_1_1775460604,2026-04-06T07:29:13.000Z,0,node_1,2026-04-06T07:26:13.000Z,15524332,36.73665,42.28666,0,13.32377,89.90783,0.9165,-0.060018,60,
node_data_0v3,node_1_1775460604,2026-04-06T07:29:13.000Z,1,node_1,2026-04-06T07:27:13.000Z,15584331,36.75002,42.55834,0,13.32452,85.13488,0.916792,-0.062052,60,
node_data_0v3,node_1_1775460604,2026-04-06T07:29:13.000Z,2,node_1,2026-04-06T07:28:13.000Z,15644332,36.74833,42.26332,0,13.32273,89.99125,0.916271,-0.061035,60,
node_data_0v3,node_1_1775460604,2026-04-06T07:29:13.000Z,3,node_1,2026-04-06T07:29:13.000Z,15704332,36.73666,42.125,0,13.32335,86.75232,0.916604,-0.059001,60,
node_data_0v3,node_1_1775460854,2026-04-06T07:34:13.000Z,0,node_1,2026-04-06T07:30:13.000Z,15764331,36.72167,42.34832,0,13.32217,88.29651,0.916354,-0.062052,60,
node_data_0v3,node_1_1775460854,2026-04-06T07:34:13.000Z,1,node_1,2026-04-06T07:31:13.000Z,15824332,36.77334,42.45832,0,13.32298,86.11959,0.916375,-0.059001,60,
node_data_0v3,node_1_1775460854,2026-04-06T07:34:13.000Z,2,node_1,2026-04-06T07:32:13.000Z,15884332,36.79,41.45833,0,13.32081,87.09207,0.916167,-0.056966,60,
node_data_0v3,node_1_1775460854,2026-04-06T07:34:13.000Z,3,node_1,2026-04-06T07:33:13.000Z,15944332,36.75834,41.70832,0,13.32081,85.97818,0.916625,-0.056966,60,
node_data_0v3,node_1_1775460854,2026-04-06T07:34:13.000Z,4,node_1,2026-04-06T07:34:13.000Z,16004332,36.77001,41.07833,0,13.32067,85.95174,0.916917,-0.062052,60,
node_data_0v3,node_1_1775460914,2026-04-06T07:35:13.000Z,0,node_1,2026-04-06T07:35:13.000Z,16064332,36.77001,41.65667,0,13.31881,89.48364,0.917229,-0.059001,60,
node_data_0v3,node_1_1775461204,2026-04-06T07:39:13.000Z,0,node_1,2026-04-06T07:36:13.000Z,16124332,36.83669,42.38334,0,13.31869,88.75833,0.916708,-0.061035,60,
node_data_0v3,node_1_1775461204,2026-04-06T07:39:13.000Z,1,node_1,2026-04-06T07:37:13.000Z,16184332,36.88668,42.31667,0,13.31758,88.81327,0.916625,-0.057983,60,
node_data_0v3,node_1_1775461204,2026-04-06T07:39:13.000Z,2,node_1,2026-04-06T07:38:13.000Z,16244332,36.90667,41.79834,0,13.31723,87.99032,0.916313,-0.056966,60,
node_data_0v3,node_1_1775461204,2026-04-06T07:39:13.000Z,3,node_1,2026-04-06T07:39:13.000Z,16304331,36.95834,42.15001,0,13.31712,88.60372,0.915208,-0.059001,60,
node_data_0v3,node_1_1775461454,2026-04-06T07:44:13.000Z,0,node_1,2026-04-06T07:40:13.000Z,16364331,36.99667,40.82333,0,13.3155,91.16211,0.91575,-0.061035,60,
node_data_0v3,node_1_1775461454,2026-04-06T07:44:13.000Z,1,node_1,2026-04-06T07:41:13.000Z,16424332,36.975,39.75499,0,13.31608,87.42574,0.917562,-0.057983,60,
node_data_0v3,node_1_1775461454,2026-04-06T07:44:13.000Z,2,node_1,2026-04-06T07:42:13.000Z,16484332,36.96,40.18335,0,13.31562,87.89774,0.916541,-0.060018,60,
node_data_0v3,node_1_1775461454,2026-04-06T07:44:13.000Z,3,node_1,2026-04-06T07:43:13.000Z,16544332,36.95167,38.98,0,13.31521,89.23136,0.916625,-0.06307,60,
node_data_0v3,node_1_1775461454,2026-04-06T07:44:13.000Z,4,node_1,2026-04-06T07:44:13.000Z,16604332,36.91668,39.10167,0,13.3151,84.5347,0.916917,-0.061035,60,
node_data_0v3,node_1_1775461514,2026-04-06T07:45:13.000Z,0,node_1,2026-04-06T07:45:13.000Z,16664332,36.79002,39.82667,0,13.31404,87.63123,0.916187,-0.057983,60,
node_data_0v3,node_1_1775461804,2026-04-06T07:49:13.000Z,0,node_1,2026-04-06T07:46:13.000Z,16724333,36.74499,39.82833,0,13.31352,87.53763,0.916208,-0.064087,60,
node_data_0v3,node_1_1775461804,2026-04-06T07:49:13.000Z,1,node_1,2026-04-06T07:47:13.000Z,16784331,36.69166,39.18501,0,13.31315,87.43082,0.91625,-0.062052,60,
node_data_0v3,node_1_1775461804,2026-04-06T07:49:13.000Z,2,node_1,2026-04-06T07:48:13.000Z,16844331,36.59832,39.52168,0,13.31275,86.78793,0.916708,-0.062052,60,
node_data_0v3,node_1_1775461804,2026-04-06T07:49:13.000Z,3,node_1,2026-04-06T07:49:13.000Z,16904331,36.57333,39.96334,0,13.31242,86.37492,0.916208,-0.060018,60,
node_data_0v3,node_1_1775462054,2026-04-06T07:54:13.000Z,0,node_1,2026-04-06T07:50:13.000Z,16964332,36.54333,40.19832,0,13.31096,89.13676,0.916958,-0.057983,60,
