ts,uptime_ms,temp,hum,rain,batt_v,batt_i,solar_v,solar_i,samples,historical?
2026-04-01T11:45:42.000Z,,28.15,64.44,0,13.37,89.06,12.96,-0.1,60,true
2026-04-01T11:46:42.000Z,,28.11,63.99,0,13.37,87.46,12.96,-0.11,60,true
2026-04-01T11:47:42.000Z,,28.13,64.72,0,13.37,87.64,12.96,-0.1,60,true
2026-04-01T11:48:42.000Z,,28.1,64.39,0,13.37,87.79,12.96,-0.11,60,true
2026-04-01T11:49:42.000Z,,28.05,64.7,0,13.36,89.2,12.96,-0.11,60,true
2026-04-01T11:50:42.000Z,,28.05,65.14,0,13.36,85.89,12.96,-0.11,60,true
2026-04-01T11:51:42.000Z,,28.06,64.95,0,13.36,90.48,12.96,-0.11,60,true
2026-04-01T11:52:42.000Z,,28.03,65.31,0,13.36,87.71,12.95,-0.11,60,true
2026-04-01T11:53:42.000Z,,28.02,65.35,0,13.36,89.79,12.95,-0.11,60,true
2026-04-01T11:54:42.000Z,,28.02,65.06,0,13.36,86.71,12.95,-0.11,60,true
2026-04-01T11:55:42.000Z,,28.03,64.69,0,13.35,87.65,12.95,-0.1,60,true
2026-04-01T11:56:42.000Z,,28.02,65.18,0,13.35,88.44,12.95,-0.11,60,true
2026-04-01T11:57:42.000Z,,28,65.59,0,13.35,86.58,12.95,-0.11,60,true
2026-04-01T11:58:42.000Z,,28.01,65.66,0,13.35,89.08,12.95,-0.1,60,true
2026-04-01T11:59:42.000Z,,28.01,66.03,0,13.35,87.32,12.95,-0.1,60,true
2026-04-01T12:00:42.000Z,,27.98,66.06,0,13.35,90,12.94,-0.11,60,true
2026-04-01T12:01:42.000Z,,28,66.11,0,13.35,90.15,12.94,-0.1,60,true
2026-04-01T12:02:42.000Z,,27.99,65.85,0,13.35,87.18,12.94,-0.11,60,true
2026-04-01T12:03:42.000Z,,27.98,65.72,0,13.35,87.36,12.94,-0.11,60,true
2026-04-01T12:04:42.000Z,,27.97,65.41,0,13.34,94.4,12.94,-0.09,60,true
2026-04-01T12:05:42.000Z,,27.98,65.48,0,13.34,86.89,12.94,-0.11,60,true
2026-04-01T12:06:42.000Z,,27.98,65.49,0,13.34,89.92,12.94,-0.11,60,true
2026-04-01T12:07:42.000Z,,27.97,65.54,0,13.34,86.21,12.94,-0.1,60,true
2026-04-01T12:08:42.000Z,,27.98,65.47,0,13.34,88.88,12.93,-0.1,60,true
2026-04-01T12:09:42.000Z,,27.97,65.42,0,13.34,86.03,12.93,-0.11,60,true
2026-04-01T12:10:42.000Z,,27.96,65.53,0,13.34,89.47,12.93,-0.1,60,true
2026-04-01T12:11:42.000Z,,27.94,65.45,0,13.34,87.43,12.93,-0.1,60,true
2026-04-01T12:12:42.000Z,,27.93,65.44,0,13.34,89.74,12.93,-0.1,60,true
2026-04-01T12:13:42.000Z,,27.91,65.46,0,13.33,88.55,12.93,-0.11,60,true
2026-04-01T12:14:42.000Z,,27.91,65.4,0,13.33,85.87,12.93,-0.1,60,true
2026-04-01T12:15:42.000Z,,27.89,65.58,0,13.33,88.16,12.93,-0.11,60,true
2026-04-01T12:16:42.000Z,,27.85,65.39,0,13.33,87.66,12.93,-0.11,60,true
2026-04-01T12:17:42.000Z,,27.84,65.73,0,13.33,88.92,12.93,-0.1,60,true
2026-04-01T12:18:42.000Z,,27.82,65.89,0,13.33,86.99,12.92,-0.1,60,true
2026-04-01T12:19:42.000Z,,27.82,66,0,13.33,87.79,12.92,-0.1,60,true
2026-04-01T12:20:42.000Z,,27.79,66.1,0,13.33,88.33,12.92,-0.11,60,true
2026-04-01T12:21:42.000Z,,27.78,66.25,0,13.33,88.52,12.92,-0.1,60,true
2026-04-01T12:22:42.000Z,,27.75,66.23,0,13.33,88.13,12.92,-0.1,60,true
2026-04-01T12:23:42.000Z,,27.72,66.29,0,13.32,90.68,12.92,-0.11,60,true
2026-04-01T12:24:42.000Z,,27.69,66.28,0,13.33,87.91,12.92,-0.11,60,true
2026-04-01T12:25:42.000Z,,27.69,66.23,0,13.32,94.72,12.92,-0.11,60,true
2026-04-01T12:26:42.000Z,,27.68,66.33,0,13.32,88.45,12.92,-0.11,60,true
2026-04-01T12:27:42.000Z,,27.64,66.66,0,13.32,88.59,12.92,-0.1,60,true
2026-04-01T12:28:42.000Z,,27.63,66.86,0,13.32,89.07,12.92,-0.11,60,true
2026-04-01T12:29:42.000Z,,27.61,66.87,0,13.32,88.47,12.91,-0.11,60,true
2026-04-01T12:30:42.000Z,,27.61,66.77,0,13.32,88.39,12.91,-0.1,60,true
2026-04-01T12:31:42.000Z,,27.59,67.05,0,13.32,87.46,12.91,-0.11,60,true
2026-04-01T12:32:42.000Z,,27.58,67.18,0,13.32,86.24,12.91,-0.1,60,true
2026-04-01T12:33:42.000Z,,27.59,67.23,0,13.32,84.61,12.91,-0.1,60,true
2026-04-01T12:34:42.000Z,,27.55,67.33,0,13.32,89.63,12.91,-0.11,60,true
2026-04-01T12:35:42.000Z,,27.54,67.28,0,13.32,86.71,12.91,-0.1,60,true
2026-04-01T12:36:42.000Z,,27.52,67.43,0,13.31,90.54,12.91,-0.11,60,true
2026-04-01T12:37:42.000Z,,27.52,67.73,0,13.31,86.1,12.91,-0.1,60,true
2026-04-01T12:38:42.000Z,,27.5,67.64,0,13.31,86.58,12.91,-0.11,60,true
2026-04-01T12:39:42.000Z,,27.47,67.39,0,13.31,87.32,12.91,-0.1,60,true
2026-04-01T12:40:42.000Z,,27.47,66.97,0,13.31,88.13,12.91,-0.11,60,true
2026-04-01T12:41:42.000Z,,27.46,67.01,0,13.31,88.1,12.9,-0.11,60,true
2026-04-01T12:42:42.000Z,,27.46,66.77,0,13.31,87.68,12.9,-0.1,60,true
2026-04-01T12:43:42.000Z,,27.48,66.39,0,13.31,84.85,12.9,-0.1,60,true
2026-04-01T12:44:42.000Z,,27.44,66.03,0,13.31,87.51,12.9,-0.1,60,true
2026-04-01T12:45:42.000Z,,27.43,65.82,0,13.31,89.45,12.9,-0.11,60,true
2026-04-01T12:46:42.000Z,,27.43,66.08,0,13.31,86.88,12.9,-0.11,60,true
2026-04-01T12:47:42.000Z,,27.43,65.9,0,13.31,88.58,12.9,-0.11,60,true
2026-04-01T12:48:42.000Z,,27.42,66.43,0,13.31,85.14,12.9,-0.1,60,true
2026-04-01T12:49:42.000Z,,27.38,67.88,0,13.31,88.09,12.9,-0.1,60,true
2026-04-01T12:50:42.000Z,,27.33,68.65,0,13.3,88.05,12.9,-0.1,60,true
2026-04-01T12:51:42.000Z,,27.31,67.91,0,13.3,86.58,12.9,-0.1,60,true
2026-04-01T12:52:42.000Z,,27.3,67.37,0,13.3,86.88,12.9,-0.1,60,true
2026-04-01T12:53:42.000Z,,27.28,66.7,0,13.3,87.13,12.9,-0.1,60,true
2026-04-01T12:54:42.000Z,,27.27,67,0,13.3,85.84,12.9,-0.11,60,true
2026-04-01T12:55:42.000Z,,27.23,68.14,0,13.3,85.6,12.9,-0.1,60,true
2026-04-01T12:56:42.000Z,,27.21,69.27,0,13.3,86.42,12.89,-0.1,60,true
2026-04-01T12:57:42.000Z,,27.14,69.44,0,13.3,88.44,12.89,-0.1,60,true
2026-04-01T12:58:42.000Z,,27.08,69.86,0,13.3,89.28,12.89,-0.1,60,true
2026-04-01T12:59:42.000Z,,27.02,70.09,0,13.3,90.3,12.89,-0.1,60,true
2026-04-01T13:00:41.000Z,,26.98,70.23,0,13.3,88.53,12.89,-0.11,60,true
2026-04-01T13:01:41.000Z,,26.95,70.17,0,13.3,86.94,12.89,-0.1,60,true
2026-04-01T13:02:41.000Z,,26.94,69.04,0,13.3,91.3,12.89,-0.1,60,true
2026-04-01T13:03:41.000Z,,26.91,68.28,0,13.3,87.26,12.89,-0.1,60,true
2026-04-01T13:04:41.000Z,,26.94,67.98,0,13.3,90.39,12.89,-0.1,60,true
2026-04-01T13:05:41.000Z,,26.91,68.62,0,13.3,86.16,12.89,-0.1,60,true
2026-04-01T13:06:41.000Z,,26.89,68.42,0,13.3,88.24,12.89,-0.1,60,true
2026-04-01T13:07:41.000Z,,26.89,67.81,0,13.29,86.21,12.89,-0.11,60,true
2026-04-01T13:08:41.000Z,,26.87,67.66,0,13.29,88.22,12.89,-0.11,60,true
2026-04-01T13:09:41.000Z,,26.88,68.35,0,13.29,88.01,12.89,-0.1,60,true
2026-04-01T13:10:41.000Z,,26.85,69.21,0,13.29,87.04,12.89,-0.11,60,true
2026-04-01T13:11:41.000Z,,26.78,68.76,0,13.29,90.63,12.88,-0.11,60,true
2026-04-01T13:12:41.000Z,,26.8,68.92,0,13.29,87.99,12.88,-0.1,60,true
2026-04-01T13:13:41.000Z,,26.8,69.15,0,13.29,88.25,12.88,-0.1,60,true
2026-04-01T13:14:41.000Z,,26.76,69.84,0,13.29,88.18,12.88,-0.11,60,true
2026-04-01T13:15:41.000Z,,26.75,70.14,0,13.29,87.25,12.88,-0.1,60,true
2026-04-01T13:16:41.000Z,,26.71,69.51,0,13.29,86.25,12.88,-0.1,60,true
2026-04-01T13:17:41.000Z,,26.71,69.22,0,13.29,89.86,12.88,-0.11,60,true
2026-04-01T13:18:41.000Z,,26.67,69.26,0,13.29,83.71,12.88,-0.11,60,true
2026-04-01T13:19:41.000Z,,26.68,68.7,0,13.29,89.23,12.88,-0.1,60,true
2026-04-01T13:20:41.000Z,,26.67,69.42,0,13.29,89.72,12.88,-0.11,60,true
2026-04-01T13:21:41.000Z,,26.65,69.13,0,13.29,89.9,12.88,-0.11,60,true
2026-04-01T13:22:41.000Z,,26.63,69.44,0,13.29,89.04,12.88,-0.1,60,true
2026-04-01T13:23:41.000Z,,26.62,68.62,0,13.29,89.88,12.88,-0.11,60,true
2026-04-01T13:24:41.000Z,,26.61,68.81,0,13.29,92.97,12.88,-0.11,60,true
2026-04-01T13:25:41.000Z,,26.59,69.97,0,13.29,86.39,12.88,-0.1,60,true
2026-04-01T13:26:41.000Z,,26.56,70.44,0,13.29,87.94,12.88,-0.11,60,true
2026-04-01T13:27:41.000Z,,26.49,70.7,0,13.29,88.15,12.88,-0.11,60,true
2026-04-01T13:28:41.000Z,,26.47,70.77,0,13.29,87.99,12.88,-0.11,60,true
2026-04-01T13:29:41.000Z,,26.45,70.31,0,13.28,89.24,12.88,-0.11,60,true
2026-04-01T13:30:41.000Z,,26.45,69.45,0,13.28,89.01,12.88,-0.11,60,true
2026-04-01T13:31:41.000Z,,26.44,69.12,0,13.28,84.82,12.88,-0.11,60,true
2026-04-01T13:32:41.000Z,,26.41,69.64,0,13.28,87.06,12.88,-0.11,60,true
2026-04-01T13:33:41.000Z,,26.38,70.64,0,13.28,86.95,12.87,-0.11,60,true
2026-04-01T13:34:41.000Z,,26.34,71.27,0,13.28,86.51,12.88,-0.1,60,true
2026-04-01T13:35:41.000Z,,26.32,71.03,0,13.28,86.65,12.87,-0.1,60,true
2026-04-01T13:36:41.000Z,,26.31,70.86,0,13.28,85.73,12.87,-0.1,60,true
2026-04-01T13:37:41.000Z,,26.33,70.34,0,13.28,85.87,12.87,-0.1,60,true
2026-04-01T13:38:41.000Z,,26.3,70.75,0,13.28,88.81,12.87,-0.1,60,true
2026-04-01T13:39:41.000Z,,26.28,71.17,0,13.28,86.92,12.87,-0.11,60,true
2026-04-01T13:40:41.000Z,,26.27,71.51,0,13.28,91.23,12.87,-0.1,60,true
2026-04-01T13:41:41.000Z,,26.24,71.22,0,13.28,91.76,12.87,-0.11,60,true
2026-04-01T13:42:41.000Z,,26.26,71.81,0,13.28,87.15,12.87,-0.1,60,true
2026-04-01T13:43:41.000Z,,26.22,70.93,0,13.28,89.97,12.87,-0.1,60,true
2026-04-01T13:44:41.000Z,,26.19,71.01,0,13.28,89.34,12.87,-0.1,60,true
2026-04-01T13:45:41.000Z,,26.2,72.2,0,13.28,92,12.87,-0.11,60,true
2026-04-01T13:46:41.000Z,,26.16,72.55,0,13.28,87.63,12.87,-0.1,60,true
2026-04-01T13:47:41.000Z,,26.15,72.01,0,13.28,86.91,12.87,-0.1,60,true
2026-04-01T13:48:41.000Z,,26.11,72.2,0,13.28,86.78,12.87,-0.11,60,true
2026-04-01T13:49:41.000Z,,26.1,72.55,0,13.28,86.81,12.87,-0.1,60,true
2026-04-01T13:50:41.000Z,,26.01,73.29,0,13.28,84.41,12.87,-0.1,60,true
2026-04-01T13:51:41.000Z,,25.97,73.91,0,13.28,86.98,12.87,-0.11,60,true
2026-04-01T13:52:41.000Z,,25.91,74.42,0,13.28,86.69,12.87,-0.11,60,true
2026-04-01T13:53:41.000Z,,25.89,74.85,0,13.28,85.56,12.87,-0.1,60,true
2026-04-01T13:54:41.000Z,,25.87,74.52,0,13.28,86.22,12.87,-0.11,60,true
2026-04-01T13:55:41.000Z,,25.89,72.89,0,13.28,87.42,12.87,-0.1,60,true
2026-04-01T13:56:41.000Z,,25.87,72.03,0,13.28,85.74,12.87,-0.11,60,true
2026-04-01T13:57:41.000Z,,25.87,72.44,0,13.28,88.99,12.87,-0.1,60,true
2026-04-01T13:58:41.000Z,,25.87,73.27,0,13.28,91.64,12.87,-0.11,60,true
2026-04-01T13:59:41.000Z,,25.83,72.92,0,13.28,90.32,12.87,-0.1,60,true
2026-04-01T14:00:41.000Z,,25.81,72.95,0,13.28,89.35,12.87,-0.1,60,true
2026-04-01T14:01:41.000Z,,25.79,73.43,0,13.28,87.18,12.87,-0.1,60,true
2026-04-01T14:02:41.000Z,,25.76,73.29,0,13.28,90.36,12.87,-0.1,60,true
2026-04-01T14:03:41.000Z,,25.72,73.14,0,13.28,88.07,12.87,-0.1,60,true
2026-04-01T14:04:41.000Z,,25.72,72.74,0,13.28,88.69,12.87,-0.11,60,true
2026-04-01T14:05:41.000Z,,25.71,72.61,0,13.28,84.04,12.87,-0.11,60,true
2026-04-01T14:06:41.000Z,,25.7,72.54,0,13.28,88.03,12.87,-0.1,60,true
2026-04-01T14:07:41.000Z,,25.7,72.64,0,13.28,90.35,12.87,-0.1,60,true
2026-04-01T14:08:41.000Z,,25.7,72.33,0,13.27,91.71,12.86,-0.11,60,true
2026-04-01T14:09:41.000Z,,25.66,72.59,0,13.28,89.95,12.86,-0.1,60,true
2026-04-01T14:10:41.000Z,,25.65,71.79,0,13.28,84.82,12.86,-0.11,60,true
2026-04-01T14:11:41.000Z,,25.66,72.18,0,13.28,86.12,12.86,-0.1,60,true
2026-04-01T14:12:41.000Z,,25.62,71.58,0,13.28,86.12,12.86,-0.1,60,true
2026-04-01T14:13:41.000Z,,25.58,71.68,0,13.27,94.66,12.86,-0.11,60,true
2026-04-01T14:14:41.000Z,,25.61,72.96,0,13.27,91.43,12.86,-0.1,60,true
2026-04-01T14:15:41.000Z,,25.58,72.47,0,13.28,88.09,12.86,-0.1,60,true
2026-04-01T14:16:41.000Z,,25.57,72.86,0,13.27,88.63,12.86,-0.1,60,true
2026-04-01T14:17:41.000Z,,25.55,72.61,0,13.27,97.05,12.86,-0.1,60,true
2026-04-01T14:18:41.000Z,,25.53,72.76,0,13.27,86.24,12.86,-0.11,60,true
2026-04-01T14:19:41.000Z,,25.51,72.9,0,13.27,91.91,12.86,-0.1,60,true
2026-04-01T14:20:41.000Z,,25.48,73.18,0,13.27,88.52,12.86,-0.1,60,true
2026-04-01T14:21:41.000Z,,25.47,72.41,0,13.27,88.12,12.86,-0.1,60,true
2026-04-01T14:22:41.000Z,,25.44,72.64,0,13.27,86.99,12.86,-0.1,60,true
2026-04-01T14:23:41.000Z,,25.41,72.48,0,13.27,88.14,12.86,-0.11,60,true
2026-04-01T14:24:41.000Z,,25.41,72.07,0,13.27,87.04,12.86,-0.11,60,true
2026-04-01T14:25:41.000Z,,25.43,71.79,0,13.27,88.96,12.86,-0.1,60,true
2026-04-01T14:26:41.000Z,,25.39,72.05,0,13.27,85.66,12.86,-0.1,60,true
2026-04-01T14:27:41.000Z,,25.38,72.79,0,13.27,91.38,12.86,-0.11,60,true
2026-04-01T14:28:41.000Z,,25.38,73.14,0,13.27,87.3,12.86,-0.1,60,true
2026-04-01T14:29:41.000Z,,25.37,72.87,0,13.27,90.11,12.86,-0.1,60,true
2026-04-01T14:30:41.000Z,,25.34,73.18,0,13.27,86.77,12.86,-0.1,60,true
2026-04-01T14:31:41.000Z,,25.34,72.51,0,13.27,85.23,12.86,-0.11,60,true
2026-04-01T14:32:41.000Z,,25.32,72.78,0,13.27,88.98,12.86,-0.11,60,true
2026-04-01T14:33:41.000Z,,25.33,72.81,0,13.27,88.31,12.86,-0.1,60,true
2026-04-01T14:34:41.000Z,,25.3,72.04,0,13.27,86.7,12.86,-0.11,60,true
2026-04-01T14:35:41.000Z,,25.3,71.66,0,13.27,84.66,12.86,-0.11,60,true
2026-04-01T14:36:41.000Z,,25.31,71,0,13.27,91,12.86,-0.11,60,true
2026-04-01T14:37:41.000Z,,25.29,71.32,0,13.27,87.14,12.86,-0.11,60,true
2026-04-01T14:38:41.000Z,,25.29,72.31,0,13.27,88.74,12.86,-0.1,60,true
2026-04-01T14:39:41.000Z,,25.24,72.91,0,13.27,88.51,12.86,-0.1,60,true
2026-04-01T14:40:41.000Z,,25.2,73.23,0,13.27,87.2,12.86,-0.1,60,true
2026-04-01T14:41:41.000Z,,25.2,73.26,0,13.27,90.31,12.86,-0.11,60,true
2026-04-01T14:42:41.000Z,,25.16,73.19,0,13.27,86.53,12.86,-0.1,60,true
2026-04-01T14:43:41.000Z,,25.15,72.45,0,13.27,88.36,12.86,-0.1,60,true
2026-04-01T14:44:41.000Z,,25.14,71.55,0,13.27,88.53,12.86,-0.1,60,true
2026-04-01T14:45:41.000Z,,25.13,72.33,0,13.27,89.55,12.86,-0.11,60,true
2026-04-01T14:46:41.000Z,,25.1,72.48,0,13.27,83.74,12.86,-0.11,60,true
2026-04-01T14:47:41.000Z,,25.09,73.11,0,13.27,88.07,12.86,-0.1,60,true
2026-04-01T14:48:41.000Z,,25.08,73.23,0,13.27,84.29,12.86,-0.1,60,true
2026-04-01T14:49:41.000Z,,25.06,73.07,0,13.27,90,12.86,-0.1,60,true
2026-04-01T14:50:41.000Z,,25.08,73.3,0,13.27,84.14,12.86,-0.11,60,true
2026-04-01T14:51:41.000Z,,25.09,72.77,0,13.27,87.25,12.86,-0.1,60,true
2026-04-01T14:52:41.000Z,,25.1,72.88,0,13.27,86.4,12.86,-0.11,60,true
2026-04-01T14:53:41.000Z,,25.09,73.15,0,13.27,87.85,12.86,-0.11,60,true
2026-04-01T14:54:41.000Z,,25.11,73.12,0,13.27,86.51,12.86,-0.11,60,true
2026-04-01T14:55:41.000Z,,25.12,72.77,0,13.27,88.06,12.86,-0.11,60,true
2026-04-01T14:56:41.000Z,,25.09,72.97,0,13.27,87.07,12.86,-0.1,60,true
2026-04-01T14:57:41.000Z,,25.12,72.68,0,13.27,89.78,12.86,-0.1,60,true
2026-04-01T14:58:41.000Z,,25.12,72.79,0,13.27,88.44,12.86,-0.11,60,true
2026-04-01T14:59:41.000Z,,25.13,73.13,0,13.27,87.5,12.86,-0.1,60,true
2026-04-01T15:00:41.000Z,,25.13,72.73,0,13.27,87.35,12.86,-0.1,60,true
2026-04-01T15:01:41.000Z,,25.12,72.16,0,13.27,88.35,12.86,-0.1,60,true
2026-04-01T15:02:41.000Z,,25.12,71.97,0,13.27,86.75,12.86,-0.1,60,true
2026-04-01T15:03:41.000Z,,25.15,71.95,0,13.27,87,12.86,-0.11,60,true
2026-04-01T15:04:41.000Z,,25.16,71.66,0,13.27,88.07,12.86,-0.1,60,true
2026-04-01T15:05:41.000Z,,25.17,71.42,0,13.27,86.55,12.86,-0.1,60,true
2026-04-01T15:06:41.000Z,,25.24,70.97,0,13.27,86.7,12.86,-0.11,60,true
2026-04-01T15:07:41.000Z,,25.29,71.01,0,13.27,84.3,12.86,-0.1,60,true
2026-04-01T15:08:41.000Z,,25.32,70.81,0,13.27,87.26,12.86,-0.1,60,true
2026-04-01T15:09:41.000Z,,25.35,70.65,0,13.27,84.56,12.86,-0.1,60,true
2026-04-01T15:10:41.000Z,,25.39,70.91,0,13.27,86.23,12.86,-0.1,60,true
2026-04-01T15:11:41.000Z,,25.4,70.6,0,13.27,83.46,12.86,-0.1,60,true
2026-04-01T15:12:41.000Z,,25.43,70.28,0,13.27,88.27,12.86,-0.11,60,true
2026-04-01T15:13:41.000Z,,25.42,70.35,0,13.27,85.43,12.86,-0.1,60,true
2026-04-01T15:14:41.000Z,,25.42,70.28,0,13.27,91.96,12.86,-0.1,60,true
2026-04-01T15:15:41.000Z,,25.45,70.75,0,13.27,89.02,12.86,-0.1,60,true
2026-04-01T15:16:41.000Z,,25.43,70.46,0,13.27,87.94,12.86,-0.11,60,true
2026-04-01T15:17:41.000Z,,25.44,70.15,0,13.27,88.53,12.86,-0.1,60,true
2026-04-01T15:18:41.000Z,,25.43,70.91,0,13.27,85.3,12.86,-0.11,60,true
2026-04-01T15:19:41.000Z,,25.44,70.96,0,13.27,90.22,12.86,-0.1,60,true
2026-04-01T15:20:41.000Z,,25.43,70.63,0,13.27,90.43,12.86,-0.11,60,true
2026-04-01T15:21:41.000Z,,25.39,70.06,0,13.27,87.2,12.86,-0.11,60,true
2026-04-01T15:22:41.000Z,,25.43,70.08,0,13.27,86.29,12.86,-0.1,60,true
2026-04-01T15:23:41.000Z,,25.4,70.13,0,13.27,87.43,12.86,-0.11,60,true
2026-04-01T15:24:41.000Z,,25.37,69.87,0,13.27,85.19,12.86,-0.1,60,true
2026-04-01T15:25:41.000Z,,25.36,69.91,0,13.27,88.12,12.86,-0.1,60,true
2026-04-01T15:26:41.000Z,,25.33,70.94,0,13.27,85.45,12.86,-0.1,60,true
2026-04-01T15:27:41.000Z,,25.3,71.25,0,13.27,87.54,12.86,-0.11,60,true
2026-04-01T15:28:41.000Z,,25.28,70.42,0,13.27,86.87,12.86,-0.1,60,true
2026-04-01T15:29:41.000Z,,25.28,70.11,0,13.27,83.43,12.86,-0.1,60,true
2026-04-01T15:30:41.000Z,,25.25,70.2,0,13.27,86.67,12.86,-0.11,60,true
2026-04-01T15:31:41.000Z,,25.19,70.46,0,13.27,87.14,12.86,-0.1,60,true
2026-04-01T15:32:41.000Z,,25.19,70.78,0,13.27,88.77,12.86,-0.1,60,true
2026-04-01T15:33:41.000Z,,25.16,71.83,0,13.27,88.43,12.86,-0.1,60,true
2026-04-01T15:34:41.000Z,,25.14,72.46,0,13.27,88.5,12.86,-0.1,60,true
2026-04-01T15:35:41.000Z,,25.1,72.06,0,13.27,85.21,12.86,-0.1,60,true
2026-04-01T15:36:41.000Z,,25.09,71.58,0,13.27,88.52,12.86,-0.11,60,true
2026-04-01T15:37:41.000Z,,25.09,71.94,0,13.27,87.39,12.86,-0.1,60,true
2026-04-01T15:38:41.000Z,,25.09,72,0,13.27,88.08,12.86,-0.11,60,true
2026-04-01T15:39:41.000Z,,25.07,72.07,0,13.27,86.02,12.86,-0.11,60,true
2026-04-01T15:40:41.000Z,,25.11,72.47,0,13.27,87.22,12.86,-0.11,60,true
2026-04-01T15:41:41.000Z,,25.09,72.67,0,13.27,84,12.86,-0.1,60,true
2026-04-01T15:42:41.000Z,,25.12,72.57,0,13.27,88.5,12.86,-0.11,60,true
2026-04-01T15:43:41.000Z,,25.13,73,0,13.27,85.98,12.86,-0.1,60,true
2026-04-01T15:44:41.000Z,,25.15,73.24,0,13.27,88.11,12.86,-0.11,60,true
2026-04-01T15:45:41.000Z,,25.13,72.81,0,13.27,84.5,12.86,-0.1,60,true
2026-04-01T15:46:41.000Z,,25.13,72.36,0,13.27,89.66,12.86,-0.1,60,true
2026-04-01T15:47:41.000Z,,25.14,71.85,0,13.27,85.27,12.86,-0.1,60,true
2026-04-01T15:48:41.000Z,,25.12,72.2,0,13.27,88.37,12.86,-0.1,60,true
2026-04-01T15:49:41.000Z,,25.15,72.34,0,13.27,84.86,12.86,-0.11,60,true
2026-04-01T15:50:41.000Z,,25.14,72.3,0,13.27,87.48,12.86,-0.1,60,true
2026-04-01T15:51:41.000Z,,25.14,72.28,0,13.27,85.91,12.86,-0.1,60,true
2026-04-01T15:52:41.000Z,,25.14,72.52,0,13.27,85.25,12.86,-0.1,60,true
2026-04-01T15:53:41.000Z,,25.15,73.04,0,13.27,88.5,12.86,-0.11,60,true
2026-04-01T15:54:41.000Z,,25.17,73.17,0,13.27,87.82,12.86,-0.11,60,true
2026-04-01T15:55:41.000Z,,25.19,73.24,0,13.27,88.55,12.86,-0.11,60,true
2026-04-01T15:56:41.000Z,,25.22,73.17,0,13.27,86.82,12.86,-0.11,60,true
2026-04-01T15:57:41.000Z,,25.24,73.1,0,13.27,87.18,12.86,-0.1,60,true
2026-04-01T15:58:41.000Z,,25.29,72.89,0,13.27,85.23,12.86,-0.1,60,true
2026-04-01T15:59:41.000Z,,25.29,72.52,0,13.27,88.2,12.86,-0.1,60,true
2026-04-01T16:00:41.000Z,,25.3,72.47,0,13.27,85.6,12.86,-0.1,60,true
2026-04-01T16:01:41.000Z,,25.28,72.64,0,13.27,86.78,12.86,-0.1,60,true
2026-04-01T16:02:41.000Z,,25.28,72.45,0,13.27,86.76,12.86,-0.1,60,true
2026-04-01T16:03:41.000Z,,25.3,72.48,0,13.27,88.01,12.86,-0.1,60,true
2026-04-01T16:04:41.000Z,,25.29,72.42,0,13.27,88.84,12.86,-0.11,60,true
2026-04-01T16:05:41.000Z,,25.31,72.67,0,13.27,86.61,12.86,-0.11,60,true
2026-04-01T16:06:41.000Z,,25.32,72.69,0,13.27,87.4,12.86,-0.1,60,true
2026-04-01T16:07:41.000Z,,25.33,72.56,0,13.27,86.32,12.86,-0.1,60,true
2026-04-01T16:08:41.000Z,,25.33,72.65,0,13.27,85.92,12.86,-0.1,60,true
2026-04-01T16:09:41.000Z,,25.33,72.76,0,13.27,85.57,12.86,-0.1,60,true
2026-04-01T16:10:41.000Z,,25.33,72.65,0,13.27,89.11,12.86,-0.1,60,true
2026-04-01T16:11:41.000Z,,25.35,72.84,0,13.27,88.87,12.86,-0.1,60,true
2026-04-01T16:12:41.000Z,,25.34,72.65,0,13.27,89.49,12.86,-0.11,60,true
2026-04-01T16:13:41.000Z,,25.34,72.41,0,13.27,87.88,12.86,-0.11,60,true
2026-04-01T16:14:41.000Z,,25.38,72.5,0,13.27,86.52,12.86,-0.1,60,true
2026-04-01T16:15:41.000Z,,25.37,72.47,0,13.27,87.45,12.86,-0.1,60,true
2026-04-01T16:16:41.000Z,,25.36,72.48,0,13.27,86.95,12.86,-0.11,60,true
2026-04-01T16:17:41.000Z,,25.37,72.52,0,13.27,85.54,12.86,-0.1,60,true
2026-04-01T16:18:41.000Z,,25.37,72.65,0,13.27,87.4,12.86,-0.1,60,true
2026-04-01T16:19:41.000Z,,25.38,72.67,0,13.27,88.15,12.86,-0.1,60,true
2026-04-01T16:20:41.000Z,,25.38,72.69,0,13.27,85.85,12.86,-0.1,60,true
2026-04-01T16:21:41.000Z,,25.4,72.61,0,13.27,87.36,12.86,-0.1,60,true
2026-04-01T16:22:41.000Z,,25.39,72.79,0,13.27,86.3,12.86,-0.1,60,true
2026-04-01T16:23:41.000Z,,25.39,73.07,0,13.27,86.39,12.86,-0.1,60,true
2026-04-01T16:24:41.000Z,,25.39,73.18,0,13.27,86.31,12.86,-0.1,60,true
2026-04-01T16:25:41.000Z,,25.4,73.21,0,13.27,88.08,12.86,-0.1,60,true
2026-04-01T16:26:41.000Z,,25.39,73.11,0,13.27,86.97,12.86,-0.1,60,true
2026-04-01T16:27:41.000Z,,25.41,73.01,0,13.27,87.6,12.86,-0.1,60,true
2026-04-01T16:28:41.000Z,,25.39,73.12,0,13.27,85.84,12.86,-0.11,60,true
2026-04-01T16:29:41.000Z,,25.39,72.87,0,13.27,87.47,12.86,-0.11,60,true
